text,candidate,source,channel
Bhim sie drashan 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,leelamani gautam,yt:Leelamani Gautam UML,comment
"I love it,DR Rawal very clean and clear speech!! But where is Gagan Thapa?",leelamani gautam,yt:Leelamani Gautam UML,comment
भिम रावल को विचार सहि छ।,leelamani gautam,yt:Leelamani Gautam UML,comment
Tika sir पत्रकारिता प्रती नतमस्तक छु।।,leelamani gautam,yt:Leelamani Gautam UML,comment
एम सी सी पास भ एमा पत्रकार लाई कती कमीसन आऊछ हौ,leelamani gautam,yt:Leelamani Gautam UML,comment
Dhanebad samshad jiu Nepal & Nepali ko lagi ladnu vax tapai ho Nepal ko pahilo bidhwan samshad,leelamani gautam,yt:Leelamani Gautam UML,comment
देश र जनताको हकहितको लागि निरन्तर आबाज उठाउने नेता भिम रावोल नै हुन ! यो रास्ट्र घाति एम सि सि संजौता नेपाको हितमा छैन यो तुरून्त खारेज गरियोस !!,leelamani gautam,yt:Leelamani Gautam UML,comment
Nais,leelamani gautam,yt:Leelamani Gautam UML,comment
"Listen to what happens after someone's brokerage. The face of the listener Tikaram Yatri is worth seeing today.
  There is no desire to speak in favor of MCC, his face says he is compelled I was surprised by the presentation. Tikaram ji, really put your hand on your heart and tell me, did you study MCC thoroughly and get interviewed?",leelamani gautam,yt:Leelamani Gautam UML,comment
भीम रावल पछीनहटनोस जनता तपाइको साथ छन,leelamani gautam,yt:Leelamani Gautam UML,comment
पत्रकार को पनि मिलेमतो जस्तो देखियो त।,leelamani gautam,yt:Leelamani Gautam UML,comment
Yatri jee arko episode ma dubai pannelist lyaunu paryo.,leelamani gautam,yt:Leelamani Gautam UML,comment
टीका राम यात्री जि आज किन येति आक्रमक सुहायेन बिचार प्रष्ट किन राख्न दिनुभएन,leelamani gautam,yt:Leelamani Gautam UML,comment
"माननिय भिमरावल सर याे mcc जसरि हुज्छ ब्याक गरुम ,,अाम जन्ताकाे धाराणा र सम्रथन तपाईंको साथ मा",leelamani gautam,yt:Leelamani Gautam UML,comment
"America le eas lai pelnu ko meaning
Dal me kuchh kala he
Nepali janastar bata eatro birodh huda pani pass garauna mari hattyaa garnu le yiii nepal ka vrasta neta vanauda lai deal gareko kamisan pachaunu parne badhetta hola
# back off mcc",leelamani gautam,yt:Leelamani Gautam UML,comment
Pls arrange next talk ASAP,leelamani gautam,yt:Leelamani Gautam UML,comment
"मैले पनि MCC Compacts agreement पटक पटक पढेको छु र MCA Nepal को CEO को भनाइहरू पनि सुनेको छु। उहाँले दिनुभएको तर्कहरुलाई दस्ताबेजले सपोर्ट गर्दैन। डा. भिम रावल, देव गुरुङ, डा. संगौलाहरूले भनिरहेका कुराहरू तथ्य र तर्कसंगत छन् तसर्थ यो MCC परियोजना नेपाल र नेपालीको हीतमा छैन।",leelamani gautam,yt:Leelamani Gautam UML,comment
"Interview लिने र दिने दुवै उत्तिकै राम्रा मान्छे❤️। आज चीनको बारेमा धेरै कुरा थाहा पाइयो , दुवै सँग ज्ञानको भण्डार छ , सलाम छ दुवैलाई👏.",leelamani gautam,yt:Leelamani Gautam UML,comment
लिलामणि सरले कति मजाले छर्लङ्ग हुनेगरि बुझाइदिनु भयो।😍😍😘,leelamani gautam,yt:Leelamani Gautam UML,comment
"पर्गेल्न 
टिकाराम सरले खुबै प्रयोग गर्नु हुन्छ यो शब्द",leelamani gautam,yt:Leelamani Gautam UML,comment
"नेपालमा लिलामणी पाैडेल जस्तै पच्चिस जना हुने हाे भने देसकाे कायपलट हुन्छ। उहाँ एउटा बुद्दि ,ज्ञान र अनुभबकाे पुलिन्द हाे।",leelamani gautam,yt:Leelamani Gautam UML,comment
भारत जस्तो देश नेपाल को छिमेकि हुनुनै नेपाल र नेपालीको लागि दुर्भाग्य रैछ जस्तो लग्यो |,leelamani gautam,yt:Leelamani Gautam UML,comment
"सुसुचित गराउनु नेपालकाे पक्षमा सर्बोच्च क्रान्तिकारी विषय हाे, धन्यवाद लिलामणि सर",leelamani gautam,yt:Leelamani Gautam UML,comment
"म चीनमा छु।। लीलामणि सरले जे जे भन्नु भएको छ।। एकदम सही भन्नु भएको छ, किन कि मलाई इतिहाँस थाहा नभए पनी जुन तरिकाले यो देशले फडको मारी रहेको छ त्यो हेर्ने हाे भने रहर लाग्दो र नेपाल ले अती नै धेरै भन्दा धेरै सिक्नु पर्ने कुरा हरु छन्।। जुन अहिले का नेता हरुबाट हुन सक्दैन।। शिक्षित युवा शक्ति नै अगाडि आउनु अती आबस्यक छ।।।🙏🙏🙏🇳🇵🇳🇵🇳🇵🇨🇳🇨🇳🇨🇳🇨🇳",leelamani gautam,yt:Leelamani Gautam UML,comment
अति उपयोगी जानकारीमुलक अन्तरबार्ता । धेरै कुरा जान्ने अवसर मिल्यो ।,leelamani gautam,yt:Leelamani Gautam UML,comment
मीठो अन्तर्वार्ता।,leelamani gautam,yt:Leelamani Gautam UML,comment
"Sahi bishlesan garnu bhaeko chha, wahaa dhanyabaadko paatra hunu hunchha….🔥
                                                                  🔥.  🔥",leelamani gautam,yt:Leelamani Gautam UML,comment
"साह्रै मन पर्यो यो कुराकानी ,धन्यवाद !",leelamani gautam,yt:Leelamani Gautam UML,comment
"कृते प्रसाद,प्रचण्डे र लठेब्रो ले सुन्नु होला चीन कसरी अघि बढ्यो",leelamani gautam,yt:Leelamani Gautam UML,comment
dedicated diplomat and truly constructive  journalism .hats off .,leelamani gautam,yt:Leelamani Gautam UML,comment
"आज चीनको बारेमा धेरै कुरा थाहा पाउँन पाइयो । अन्तर्वार्ता दिने र लिने दुवै संग धेरै ज्ञान छ , धेरै धन्यवाद यात्री जी",leelamani gautam,yt:Leelamani Gautam UML,comment
गज्जब अन्तर्वार्ता ।,leelamani gautam,yt:Leelamani Gautam UML,comment
टिकाराम यात्री एउटा राम्राे पत्रकार सबै किसिमको जानकारी अध्ययन भएको तर पाहुनालाइ साेधेकाे प्रश्नको उत्तर ९०% अाफैले दिने अजाबु,leelamani gautam,yt:Leelamani Gautam UML,comment
Ati sundar dangale bislesan garnu bayo,leelamani gautam,yt:Leelamani Gautam UML,comment
Good interaction about neighbors countries,leelamani gautam,yt:Leelamani Gautam UML,comment
